regime,task_id,kv_caching,ratio,h_mean_bits,ce_mean_bits
teacher_forced,0,full,,0.3531802967190742,26.789832592010498
teacher_forced,1,full,,0.1640215941297356,31.310495853424072
teacher_forced,10,full,,0.923158368894032,22.27902385166713
teacher_forced,100,full,,0.5916174077246978,35.362274169921875
teacher_forced,101,full,,0.5617311613634228,24.22617950439453
teacher_forced,102,full,,1.8851567804813385,20.82293939590454
teacher_forced,103,full,,0.1399781629443168,31.606779098510742
teacher_forced,104,full,,2.8955734173456826,16.698817253112793
teacher_forced,105,full,,0.731865644454956,25.79830551147461
teacher_forced,106,full,,0.21131080109626052,33.73816998799642
teacher_forced,107,full,,0.2721925078594722,30.38768434524536
teacher_forced,108,full,,2.5459887981414795,26.330177307128903
teacher_forced,109,full,,2.1418915092945094,22.36304473876953
teacher_forced,11,full,,0.560760859400034,23.774468104044598
teacher_forced,110,full,,1.502754255508383,19.092429002126057
teacher_forced,111,full,,0.22562658727692902,32.49288215637207
teacher_forced,112,full,,0.8430537320673466,24.268342971801758
teacher_forced,113,full,,0.0524682402610778,29.254003524780277
teacher_forced,114,full,,0.44488880014978344,34.330175399780266
teacher_forced,115,full,,2.051727056503296,19.666316986083984
teacher_forced,116,full,,0.7941784657499132,25.64408238728841
teacher_forced,117,full,,2.7566042493795977,20.331848239898683
teacher_forced,118,full,,0.4847930579368646,34.416561126708984
teacher_forced,119,full,,1.5019003432244062,24.536784172058105
teacher_forced,12,full,,1.8830702917621238,32.8015251159668
teacher_forced,120,full,,0.6583001017570496,20.65287971496582
teacher_forced,121,full,,0.4363601123235033,34.39883295694987
teacher_forced,122,full,,2.158399811387062,19.340700912475587
teacher_forced,123,full,,0.2776544252830919,33.37334675259061
teacher_forced,124,full,,0.18930868824622848,44.780707359313965
teacher_forced,125,full,,0.4457295835018158,25.98744201660156
teacher_forced,126,full,,2.0261006271300306,21.339998517717635
teacher_forced,127,full,,0.7867095354013145,24.51729393005371
teacher_forced,128,full,,0.8430968523025513,25.755908966064453
teacher_forced,129,full,,0.3695093967430693,25.75289034843445
teacher_forced,13,full,,0.08335110079497089,34.979058265686035
teacher_forced,130,full,,2.2867243885993958,19.137280464172363
teacher_forced,131,full,,0.036398209631443,30.999475479125977
teacher_forced,132,full,,1.703151839133352,19.58541622161865
teacher_forced,133,full,,0.11520496906014155,29.658623504638673
teacher_forced,134,full,,4.31655224164327,20.999271392822266
teacher_forced,135,full,,0.7125149170557658,28.198445002237957
teacher_forced,136,full,,3.1136803030967712,16.482964833577473
teacher_forced,137,full,,0.35620246367761865,35.58999824523926
teacher_forced,138,full,,0.40485605597496027,24.370234489440918
teacher_forced,139,full,,0.15806524306833578,37.34054660797119
teacher_forced,14,full,,2.7576277256011963,19.353973500868854
teacher_forced,140,full,,2.915353089570999,19.035624504089355
teacher_forced,141,full,,5.461857318878174,20.036455154418945
teacher_forced,142,full,,1.9425812363624573,19.538382291793823
teacher_forced,143,full,,0.398266251781024,23.151907444000244
teacher_forced,144,full,,0.9628657102584839,31.125250816345215
teacher_forced,145,full,,2.470141959190369,21.33297004699707
teacher_forced,146,full,,0.0899547636508941,29.89067268371582
teacher_forced,147,full,,2.694044589996338,21.07565212249756
teacher_forced,148,full,,0.9677703657320568,22.68997655596052
teacher_forced,149,full,,2.802987039089203,22.332229614257812
teacher_forced,15,full,,0.3610311493277549,22.6740364074707
teacher_forced,16,full,,4.262868493795395,18.588765144348145
teacher_forced,17,full,,0.4585919884654383,30.388957977294922
teacher_forced,18,full,,0.8194188823690638,26.688773727416994
teacher_forced,19,full,,1.0047187507152557,22.338661193847656
teacher_forced,2,full,,1.0011540204286575,24.83670711517334
teacher_forced,20,full,,2.7829859629273415,18.246646642684937
teacher_forced,21,full,,1.648971401154995,16.763840198516846
teacher_forced,22,full,,0.6813262142241001,26.449007034301758
teacher_forced,23,full,,1.6686382070183754,22.528984785079956
teacher_forced,24,full,,1.2485582795925438,21.706199328104656
teacher_forced,25,full,,4.267029136419296,23.511181831359863
teacher_forced,26,full,,0.990550696849823,28.34579086303711
teacher_forced,27,full,,0.8210735063184984,31.54938507080078
teacher_forced,28,full,,0.3937242456711828,25.355144500732422
teacher_forced,29,full,,0.3370813348228694,30.33134937286377
teacher_forced,3,full,,1.9122350215911863,21.350372314453125
teacher_forced,30,full,,2.699136897921562,28.49850606918335
teacher_forced,31,full,,1.0165673121751753,28.483330535888673
teacher_forced,32,full,,3.2339967091878257,22.712427775065105
teacher_forced,33,full,,0.4770548314174145,32.89787769317627
teacher_forced,34,full,,0.5362961872597225,31.624552726745605
teacher_forced,35,full,,0.08608739565230882,39.37066777547201
teacher_forced,36,full,,1.149501457810402,26.26019287109375
teacher_forced,37,full,,0.9621756030828693,29.938656330108643
teacher_forced,38,full,,2.9298593938350677,19.965905952453614
teacher_forced,39,full,,0.7740598011878319,35.79624938964844
teacher_forced,4,full,,7.688337445259094,12.726408004760742
teacher_forced,40,full,,0.2067433393870791,29.027565638224285
teacher_forced,41,full,,0.8895802432671189,23.6382474899292
teacher_forced,42,full,,1.3736329485351841,22.896843274434406
teacher_forced,43,full,,2.089998483657837,22.679349899291992
teacher_forced,44,full,,1.7359670479781926,19.63620090484619
teacher_forced,45,full,,1.0785273797810078,28.518807411193848
teacher_forced,46,full,,0.1318675098009407,29.638175010681152
teacher_forced,47,full,,1.43372819679124,20.728810446602957
teacher_forced,48,full,,2.627068464282534,20.55245872906276
teacher_forced,49,full,,1.3764517605304718,24.983908653259277
teacher_forced,5,full,,0.6351889895377099,31.865265846252445
teacher_forced,50,full,,0.8252570331096649,24.91232204437256
teacher_forced,51,full,,0.15217998198932034,27.781535148620605
teacher_forced,52,full,,0.0211214460432529,32.981956481933594
teacher_forced,53,full,,3.9568618883689246,27.484509150187176
teacher_forced,54,full,,1.9876861695200205,22.57309627532959
teacher_forced,55,full,,0.301404744386673,28.26491928100586
teacher_forced,56,full,,0.7755992896854877,24.879645347595215
teacher_forced,57,full,,0.23123515392944677,39.30112886428833
teacher_forced,58,full,,0.8698401153087616,25.24894142150879
teacher_forced,59,full,,3.338997133076191,24.011361440022785
teacher_forced,6,full,,0.4000537605024874,26.28028678894043
teacher_forced,60,full,,1.013647198677063,26.355960845947266
teacher_forced,61,full,,0.0991789549589157,27.738697052001957
teacher_forced,62,full,,1.324223875999451,20.054916381835938
teacher_forced,63,full,,1.4713469856418668,26.078893661499023
teacher_forced,64,full,,0.7734065055847168,22.6189079284668
teacher_forced,65,full,,2.6535274982452393,22.91409397125244
teacher_forced,66,full,,0.19936756348639997,37.04464022318522
teacher_forced,67,full,,2.391970157623291,19.19627571105957
teacher_forced,68,full,,1.0953103303909302,23.50222969055176
teacher_forced,69,full,,0.0046903886832296,29.372783660888672
teacher_forced,7,full,,0.17657364313490684,33.54965095520019
teacher_forced,70,full,,2.7263669797352383,19.97657081059047
teacher_forced,71,full,,0.6902851380873471,28.297574043273926
teacher_forced,72,full,,3.025550842285156,20.150239944458008
teacher_forced,73,full,,0.2909591318602906,35.57392978668213
teacher_forced,74,full,,0.2116147633035628,34.5667085647583
teacher_forced,75,full,,1.4865779876708984,30.33309936523437
teacher_forced,76,full,,0.39050217402473203,29.21748113632202
teacher_forced,77,full,,0.5771866465511266,23.187923789024353
teacher_forced,78,full,,0.11833799549882916,29.72607358296712
teacher_forced,79,full,,0.23822006214413702,36.54680585861206
teacher_forced,8,full,,0.9161233752965927,25.87992572784424
teacher_forced,80,full,,0.8928780985685686,25.720568974812824
