regime,task_id,ratio,aggregation,h_full,h_comp,IG,KL,ce_full,ce_comp,excess_ce
teacher_forced,0,0.25,mean_over_positions,1.009401559829712,1.1318128108978271,0.12241125106811519,0.033749077003449146,28.336849212646484,26.4566011428833,-1.8802480697631836
teacher_forced,0,0.5,mean_over_positions,1.009401559829712,2.0366560220718384,1.0272544622421265,0.39514003694057465,28.336849212646484,23.779154777526855,-4.557694435119629
teacher_forced,0,0.75,mean_over_positions,1.009401559829712,3.1062607765197754,2.0968592762947083,1.0576067417860031,28.336849212646484,22.470107078552246,-5.866742134094238
teacher_forced,0,0.95,mean_over_positions,1.009401559829712,3.2374651432037354,2.228063642978668,1.4653644412755966,28.336849212646484,21.88435935974121,-6.452489852905273
teacher_forced,1,0.25,mean_over_positions,1.0035653114318848,1.213867425918579,0.2103021144866943,0.0239893868565559,25.288400650024418,26.40045166015625,1.1120510101318324
teacher_forced,1,0.5,mean_over_positions,1.0035653114318848,1.666414499282837,0.6628491878509521,0.0872258022427558,25.288400650024418,25.480079650878903,0.19167900085448508
teacher_forced,1,0.75,mean_over_positions,1.0035653114318848,2.6936140060424805,1.6900486946105957,0.4178106486797333,25.288400650024418,25.492753982543945,0.2043533325195277
teacher_forced,1,0.95,mean_over_positions,1.0035653114318848,6.138330459594727,5.134765148162842,6.8865532875061035,25.288400650024418,25.38387107849121,0.09547042846679332
teacher_forced,10,0.25,mean_over_positions,0.519385851919651,0.8705472449461619,0.3511613955100377,0.09006116042534507,27.65890375773112,25.509883244832356,-2.1490205128987654
teacher_forced,10,0.5,mean_over_positions,0.519385851919651,1.0282860348622005,0.5089001854260763,0.12923140140871203,27.65890375773112,24.592540105183918,-3.066363652547203
teacher_forced,10,0.75,mean_over_positions,0.519385851919651,2.2947700122992196,1.7753841280937195,0.7316937024394671,27.65890375773112,22.224421501159668,-5.434482256571453
teacher_forced,10,0.95,mean_over_positions,0.519385851919651,2.580508550008138,2.0611226161321006,4.469984213511149,27.65890375773112,19.94866180419922,-7.710241953531902
teacher_forced,100,0.25,mean_over_positions,0.8553727269172668,2.424299955368042,1.56892728805542,0.5708392858505249,25.53024673461914,27.80931282043457,2.2790660858154297
teacher_forced,100,0.5,mean_over_positions,0.8553727269172668,2.8039369583129883,1.9485642910003664,0.9843146800994872,25.53024673461914,28.75905418395996,3.2288074493408203
teacher_forced,100,0.75,mean_over_positions,0.8553727269172668,3.1712472438812256,2.3158745765686035,1.715091586112976,25.53024673461914,29.657127380371097,4.126880645751957
teacher_forced,100,0.95,mean_over_positions,0.8553727269172668,3.4565608501434326,2.6011881828308105,2.782387971878052,25.53024673461914,28.87787437438965,3.347627639770508
teacher_forced,101,0.25,mean_over_positions,4.139856338500977,3.555485248565674,-0.5843710899353027,0.4239950180053711,25.944927215576172,27.332548141479492,1.3876209259033203
teacher_forced,101,0.5,mean_over_positions,4.139856338500977,4.153910160064697,0.0140538215637207,0.3835158050060272,25.944927215576172,25.54709243774414,-0.39783477783203125
teacher_forced,101,0.75,mean_over_positions,4.139856338500977,3.932168960571289,-0.2076873779296875,1.9362250566482544,25.944927215576172,24.89786148071289,-1.0470657348632812
teacher_forced,101,0.95,mean_over_positions,4.139856338500977,3.3879590034484863,-0.7518973350524902,2.55124568939209,25.944927215576172,25.862781524658203,-0.08214569091796875
teacher_forced,102,0.25,mean_over_positions,0.6061530134951074,0.791834918782115,0.1856819068392118,0.08239596622297536,29.31036885579427,27.43594487508138,-1.8744239807128906
teacher_forced,102,0.5,mean_over_positions,0.6061530134951074,1.0489380707343419,0.442785049478213,0.18318205419927827,29.31036885579427,25.986321767171223,-3.324047088623047
teacher_forced,102,0.75,mean_over_positions,0.6061530134951074,1.874704917271932,1.268551876147588,0.5501142181456089,29.31036885579427,23.448319753011067,-5.862049102783203
teacher_forced,102,0.95,mean_over_positions,0.6061530134951074,2.5076986948649087,1.9015457232793171,8.017703533172607,29.31036885579427,20.290422439575195,-9.019946416219074
teacher_forced,103,0.25,mean_over_positions,0.5272449972108006,1.1280364021658897,0.6007914021611214,0.7516770462971181,26.813368797302246,24.260154724121094,-2.5532140731811523
teacher_forced,103,0.5,mean_over_positions,0.5272449972108006,2.1594766825437546,1.6322316974401474,1.5402052477002144,26.813368797302246,21.949620723724365,-4.863748073577881
teacher_forced,103,0.75,mean_over_positions,0.5272449972108006,2.0292322039604187,1.5019871592521667,1.5752322934567928,26.813368797302246,22.216253757476807,-4.5971150398254395
teacher_forced,103,0.95,mean_over_positions,0.5272449972108006,4.716360330581665,4.189115360379219,5.972551882266998,26.813368797302246,19.486421823501587,-7.326946973800659
teacher_forced,104,0.25,mean_over_positions,1.3283157348632812,1.8435542583465576,0.5152385234832764,0.1453804522752761,32.88330078125,30.204011917114254,-2.6792888641357457
teacher_forced,104,0.5,mean_over_positions,1.3283157348632812,2.163930177688598,0.8356144428253174,0.5733227133750916,32.88330078125,28.249622344970703,-4.633678436279297
teacher_forced,104,0.75,mean_over_positions,1.3283157348632812,2.0894198417663574,0.7611041069030762,0.8017085790634155,32.88330078125,27.914905548095703,-4.968395233154297
teacher_forced,104,0.95,mean_over_positions,1.3283157348632812,2.6626625061035156,1.3343467712402344,1.1509737968444824,32.88330078125,24.680421829223633,-8.202878952026367
teacher_forced,105,0.25,mean_over_positions,1.1846191883087158,1.6919140815734863,0.5072948932647705,0.0757414400577545,27.347002029418945,26.77949333190918,-0.5675086975097656
teacher_forced,105,0.5,mean_over_positions,1.1846191883087158,2.009516954421997,0.8248977661132812,0.1652427762746811,27.347002029418945,26.53339576721191,-0.8136062622070348
